uid,user_name,verifiedType,following,followers,statusCount,location
1710631182,guangdian,普通用户,349,245,2070,海外 新加坡
1639239822,jeanyim,微博达人,133,414,551,香港 其他
1793130093,super_静儿123,普通用户,653,434,314,山西 临汾
1821771485,NGO20,机构认证,515,2606,1921,北京 东城区
1772412422,自然之友,机构认证,1006,33621,5026,北京
1698751263,趣奇网,机构认证,377,23152,3016,上海 徐汇区
1670359522,TANK坦克打飞机,微博达人,2000,10828,8974,陕西 西安
1789631544,我要公益网官网,普通用户,95,133,205,四川 成都
1659552383,肖瑞峰,普通用户,178,486,1975,湖北 襄阳
1774369751,环保海报栏,机构认证,985,7691,5173,四川 成都
1782756413,小荷才露尖尖的角,普通用户,516,439,335,山西 大同
1657426667,杨慧斌还是杨慧斌,微博达人,181,272,182,香港
1654775242,醉葫芦,普通用户,208,729,1260,其他
1400852211,胡泳,个人认证,1999,56331,9642,北京
1400123121,拯救民勤志愿者协会,普通用户,273,464,346,甘肃 兰州
1508829260,民勤,普通用户,849,718,1277,甘肃 武威
1669655544,升腾的海水,微博达人,1998,2849,3477,山西 临汾
1716874965,身体语言赴英,普通用户,90,13,0,山西
1715308653,思乡度母绿,普通用户,34,109,28,海外 美国
1704375633,芳菲小猪919,普通用户,148,974,3692,山西 临汾
1049847923,许江律师,个人认证,369,2865,652,山西 临汾
1667781677,OliverDing,普通用户,439,1148,1271,海外 美国
1642411414,POPOEVER,微博达人,515,1850,4021,上海 徐汇区
1645505553,汤富源,个人认证,1999,78607,3968,广东 广州
1638987837,郭大虾,普通用户,1808,1375,5702,浙江
1640309871,卢刚,个人认证,1781,40413,3050,上海 徐汇区
533587,陳雙葉,普通用户,626,498,2401,北京 朝阳区
1113519487,阿力克狮,个人认证,776,14415,8573,江苏 苏州
1639153273,暮鼓,普通用户,251,319,1446,海外 英国
1705095093,theliuyan,普通用户,572,1220,2657,上海 徐汇区
1651552893,清徐曾哥,普通用户,35,50,1,山西 太原
1218669724,wuzhiwo,普通用户,1025,1171,0,山西 临汾
1228912170,牵牛花o,微博达人,93,1601,1021,山西 临汾
1288300453,李明山-走西口,个人认证,1968,3871,4286,甘肃 张掖
1653683562,IS小把戏,普通用户,33,16,21,山西 临汾
