uid,user_name,verifiedType,following,followers,statusCount,location
2096279941,山西刘文景,普通用户,745,539,359,山西 临汾
1256982025,临汾水良白,微博达人,1862,2573,9087,山西 临汾
1855796854,生活三爱,微博达人,1128,1323,16803,山西 临汾
1854717994,中国山西陈军,微博达人,1220,970,508,山西 临汾
1809998305,小青年_fan,普通用户,141,39,35,山西 临汾
1884018784,宗富2010,微博达人,1474,1460,596,浙江 金华
2114455932,UFIDA用友服务中心,普通用户,696,1873,0,河南 郑州
2286869297,临汾用友,普通用户,283,103,281,山西 临汾
1267404582,洪洞在线网,普通用户,986,330,4113,山西 临汾
2456048402,终败网络,微博达人,380,233,579,山西 临汾
1612424997,临汾李天恩,普通用户,1991,555,129,山西 临汾
1904985885,保留幸福记忆,普通用户,37,57,233,山西 临汾
1730698527,奚乐飘香,个人认证,1287,1919,1398,山西 临汾
2468874413,未亦,普通用户,138,39,35,山西 临汾
2484847855,明祖颜,微博达人,792,357,141,云南 昆明
2805243284,honeyhappy6868,普通用户,100,24,34,山西 太原
2692312823,段萁蒽,普通用户,1948,593,25,广东 广州
1459709673,一舟书店,普通用户,1934,594,488,浙江 杭州
1837632387,香樟2012,普通用户,469,498,154,河北 保定
1687415543,十二院城,机构认证,925,28893,1863,山西 太原
2721026627,他她名鞋运动店,普通用户,99,14,681,福建
1862413484,红莲cnbfans,普通用户,1346,21419,20,其他
1659049461,爱生活爱邹春,微博达人,1148,1233,541,山西 太原
2029400147,幸福Mirand,普通用户,444,160,246,陕西 西安
2540079081,美胸丰乳,普通用户,1931,1614,276,北京
2616266047,-金醋科技-,机构认证,263,1358,555,山西 太原
2096950504,西部广告网,普通用户,1989,818,383,重庆 渝中区
2796087194,洗车人家付迎,微博达人,1555,1500,1618,山东 济南
1837479767,诚信186,普通用户,519,292,70,北京 昌平区
2482069621,花想容012,普通用户,1998,1871,0,湖南 长沙
2497194127,目标实现57,普通用户,1098,182,378,山西 临汾
1289799871,临汾卞志强,个人认证,74,834,235,山西 临汾
2607584970,妖精梅西,个人认证,65,586,47,山西 临汾
1738878934,灰澀會,微博达人,582,1055,3598,山西 临汾
2680034031,下一站幸福故事521,普通用户,1994,629,8,河南 驻马店
2796416104,Daniel彭涵,普通用户,949,293,57,四川 内江
1992437777,营销专家杜志国,微博达人,516,566,506,河北 承德
2806477904,绿色之印刷,普通用户,43,16,20,广东 广州
1858880190,风家少主,普通用户,212,132,128,安徽 合肥
1742294253,陈霜霜霜,普通用户,189,114,150,重庆 永川区
2697816173,醉影弄清风,普通用户,43,8,6,福建 泉州
1902599427,精品女装外贸,普通用户,622,306,437,浙江 杭州
2217732762,随意来遐想,普通用户,1544,1383,0,广东 广州
2116428920,晃可能性,普通用户,262,136,492,江西 南昌
1680237030,小鱼的半盏时光,微博达人,190,814,0,北京 西城区
1868408614,治源,普通用户,293,88,223,河北 沧州
2725984697,临汾锦华丰田,机构认证,1430,1003,713,山西 临汾
2565430343,网上车市-临汾站,普通用户,327,139,125,山西 临汾
2668110361,lovely润物细无声,普通用户,18,7,11,山西 临汾
2091112887,郭世民8604,普通用户,1356,60,144,山西 临汾
1875922185,coco乐乐V,微博达人,321,486,1499,山西 临汾
2597718032,无解-方程,普通用户,28,7,5,山西 临汾
2612240572,亦真亦幻mary,普通用户,1986,684,307,上海 松江区
2639073204,依诺渲渲,普通用户,107,22,4,河南 郑州
2567491007,衣服店123,普通用户,27,8,1,山西 临汾
2605796995,不加油不走汽车,普通用户,107,12,1,山西 太原
2596612843,临汾人保直属营销部,普通用户,134,46,53,山西 临汾
2599611703,可可smx,普通用户,135,9,9,山西 临汾
2611525861,黄土高坡的竹子,普通用户,71,3,3,山西 临汾
2552942061,飞雪雷鸣,个人认证,554,692,30,山西 临汾
2097145901,mjy票风令羽,普通用户,88,10,0,山西 临汾
2654076771,一叶风尘舟,普通用户,125,14,0,河南 三门峡
